tmdb_id,name,original_name,popularity,vote_average,vote_count,release_date,origin_country,genre_ids,overview,poster_path,fetched_at
152370,Leo & Tig,Leo & Tig,352.54,6.3,4154,2017-09-01,"[""US""]",[18],Spunky leopard cub Leo and his loyal tiger pal Tig team up for fun and adventure as they explore the forest and learn about ancient legends.,,2026-05-17T16:57:38.102439
152371,Leyla and Mecnun,Leyla and Mecnun,160.21,5.6,4444,2014-09-01,"[""Turkey""]",[18],"Destiny brings Mecnun and Leyla together as newborns, and again years later. Despite unexpected turns in Mecnun's zany life, Leyla remains a constant.",,2026-05-17T16:57:38.102881
152372,License to Drill: Louisiana,License to Drill: Louisiana,26.32,7.4,673,2014-09-01,"[""Canada""]",[10764],"A crew of oil riggers work an off-season job and swap the blistering cold of their native Canada for sunny, Southern comfort in the Big Easy.",,2026-05-17T16:57:38.103096
152373,Life on Location,Life on Location,403.65,6.9,6250,2009-09-01,"[""United States""]",[18],"Members of the BBC's ""Life"" production crew go behind the scenes to explain just what it took to capture key sequences of the program.",,2026-05-17T16:57:38.103257
152374,Life Story,Life Story,62.17,7.9,8885,2014-09-01,"[""United Kingdom""]",[18],This documentary series follows wild creatures in their native habitats as they navigate the perilous journey from birth to adulthood and beyond.,,2026-05-17T16:57:38.103400
152375,Limmy's Show!,Limmy's Show!,30.78,4.5,7202,2012-09-01,"[""United Kingdom""]",[18],"Scottish comic Brian ""Limmy"" Limond headlines this sketch series featuring him in various roles from a TV psychic to costumed adventurer ""Falconhoof.""",,2026-05-17T16:57:38.103534
152376,Little Lunch,Little Lunch,247.97,6.2,3341,2015-09-01,"[""Australia""]",[18],"Adopting a child's perspective, this show takes a humorous look at what happens during those action-packed 15 minutes of snack time each day.",,2026-05-17T16:57:38.103714
152377,Liv and Maddie,Liv and Maddie,441.53,6.6,3994,2017-09-01,"[""United States""]",[18],"After four years in Hollywood as a television star, Liv returns to Wisconsin to discover that either she – or her family – has changed.",,2026-05-17T16:57:38.103861
152378,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),25.91,6.0,1591,2017-09-01,"[""Spain""]",[18],"This true crime series investigates newfound evidence and unanswered questions in famous criminal cases, such as the murder of Asunta Basterra Porto.",,2026-05-17T16:57:38.103993
152379,Lo que la vida me robó,Lo que la vida me robó,374.49,5.6,9007,2013-09-01,"[""Mexico""]",[18],"In seaside Aguazul, beautiful Montserrat and her wily mother tangle with lovers, gangsters, financial ruin, obsession – and murder.",,2026-05-17T16:57:38.104146
152380,LoliRock,LoliRock,65.72,5.1,2352,2016-09-01,"[""South Korea""]",[18],A teenager with a beautiful voice becomes a pop star but discovers she has powers that come from a magical realm where she's a lost princess.,,2026-05-17T16:57:38.104289
152381,London Spy,London Spy,106.29,6.3,3941,2015-09-01,"[""United Kingdom""]",[18],"When his reclusive-banker lover disappears, a hard-partying young British hedonist plunges into the dangerous world of espionage to find the truth.",,2026-05-17T16:57:38.104425
152382,Los 10 años de Peter Capusotto,Los 10 años de Peter Capusotto,437.3,6.5,6397,2015-09-01,"[""US""]",[18],Fictional personality Peter Capusotto parodies Argentine culture and rock music in a series of humorous sketches with recurring characters.,,2026-05-17T16:57:38.106736
152383,Los tiempos de Pablo Escobar,Los tiempos de Pablo Escobar,58.17,7.6,2288,2012-09-01,"[""Colombia""]",[18],"Featuring never-before-seen images, personal testimonies and more, this is the story of one of the most notorious drug smugglers of all time.",,2026-05-17T16:57:38.107058
152384,Lost Girl,Lost Girl,114.12,6.8,2779,2015-09-01,"[""Canada""]",[18],"Discovering she's a succubus who sustains herself by feeding on the sexual energy of humans, seductive Bo sets out on a journey to understand herself.",,2026-05-17T16:57:38.107306
152385,Love Cuisine,Love Cuisine,74.66,10.2,3578,2015-09-01,"[""Taiwan""]",[18],A successful Taiwanese chef moves home from Europe to teach at a cooking school. He soon clashes with a pretty teacher he met under odd circumstances.,,2026-05-17T16:57:38.107453
152386,Love Rain,Love Rain,192.47,8.2,1391,2012-09-01,"[""South Korea""]",[18],"A story of two couples' journey of new love, loss and unexpected reunion spans decades, from the 1970s through present day.",,2026-05-17T16:57:38.109219
152387,Love Rhythms - Accidental Daddy,Love Rhythms - Accidental Daddy,177.22,8.7,1135,2016-09-01,"[""US""]",[18],A successful DJ's bachelor lifestyle is upended by a young woman who claims to be his long lost daughter.,,2026-05-17T16:57:38.109578
152388,Love Your Garden,Love Your Garden,92.48,7.1,3896,2013-09-01,"[""United Kingdom""]",[10764],Famed horticulturist Alan Titchmarsh hosts this uplifting show in which he and his team travel the U.K. planting dream gardens for deserving citizens.,,2026-05-17T16:57:38.109820
152389,Lucky Days,Lucky Days,63.86,4.2,4061,2010-09-01,"[""China""]",[18],"When laidback Ren, who is about to divorce his money-crazy wife, finds a time-traveling computer, he decides to use it to reboot his marriage.",,2026-05-17T16:57:38.112934
152390,Mad Men,Mad Men,137.7,5.8,625,2014-09-01,"[""United States""]",[18],"Set in 1960s New York City, this award-winning series takes a peek inside an ad agency during an era when the cutthroat business had a glamorous lure.",,2026-05-17T16:57:38.113280
152391,Maggie & Bianca: Fashion Friends,Maggie & Bianca: Fashion Friends,158.53,8.2,6294,2017-09-01,"[""Italy""]",[18],"Originally polar opposites, an American fashion student and the daughter of an industry mogul form an everlasting bond and start a rock band in Milan.",,2026-05-17T16:57:38.113484
152392,Magi: Adventure of Sinbad,Magi: Adventure of Sinbad,223.3,3.9,3623,2016-09-01,"[""Japan""]",[18],The Magi who became High King of the Seven Seas started as a boy determined to make the world a better place. He begins with a dangerous dungeon.,,2026-05-17T16:57:38.113709
152393,Maharakshak Devi,Maharakshak Devi,178.25,5.8,5807,2015-09-01,"[""India""]",[18],"After years spent in isolation, a young girl with extraordinary powers returns to human society to battle dark, mythological beings.",,2026-05-17T16:57:38.113897
152394,Maharakshak: Aryan,Maharakshak: Aryan,45.88,6.9,4610,2014-09-01,"[""India""]",[18],"Shy nerd Aryan learns soon after his 18th birthday that he has inherited superpowers, which he must use to vanquish a variety of evil threats.",,2026-05-17T16:57:38.114055
152395,Mahi Way,Mahi Way,125.92,6.7,4595,2010-09-01,"[""India""]",[18],"Though worried she's doomed to be single forever, Mahi embraces her vivacious and creative nature while working to tame her inner critic.",,2026-05-17T16:57:38.114253
152396,Mahmut & Meryem,Mahmut & Meryem,179.94,7.0,3325,2013-09-01,"[""Turkey""]",[18],"In the 16th century, the heir to a Muslim empire embarks on a dangerous journey to find his true love, who was taken away by her Christian father.",,2026-05-17T16:57:38.114419
152397,Man vs Wild with Sunny Leone,Man vs Wild with Sunny Leone,208.99,4.0,6051,2018-09-01,"[""US""]",[10764],The adventures of Bear Grylls get a unique spin as Bollywood star Sunny Leone hosts the show famous for revealing Bear's wilderness survival skills.,,2026-05-17T16:57:38.117753
152398,Marching Orders,Marching Orders,171.23,4.9,9199,2018-09-01,"[""United States""]",[18],"A top-ranked college marching band’s members fight to keep their spots, memorize routines, tend to their social lives – and slay the competition.",,2026-05-17T16:57:38.118108
152399,Maron,Maron,217.56,5.5,1113,2016-09-01,"[""United States""]",[18],"Marc Maron stars as Marc Maron, who interviews fellow comedians for his popular podcast, only to reveal more about his own neuroses and relationships.",,2026-05-17T16:57:38.119088
152400,Married at First Sight,Married at First Sight,352.98,6.9,3537,2019-09-01,"[""United States""]",[10764],"Set up by experts, four couples meet at the altar for the first time and test their compatibility after the wedding.",,2026-05-17T16:57:38.119347
152401,Mars,Mars,50.74,5.4,5945,2018-09-01,"[""United States""]",[18],Fact meets fiction in this docudrama chronicling the journey of a spacecraft crew as it embarks in 2033 on a mission to colonize the red planet.,,2026-05-17T16:57:38.119505
152402,Mary Portas: Secret Shopper,Mary Portas: Secret Shopper,46.82,5.0,5277,2016-09-01,"[""United Kingdom""]",[10764],Retail consultant Mary Portas collaborates with Britain's most complained-about stores to help them better serve fed-up customers.,,2026-05-17T16:57:38.119688
152403,Mega Food,Mega Food,21.73,9.6,3052,2013-09-01,"[""United Kingdom""]",[18],"Visiting the busiest kitchens in the world, this reality series focuses on large-scale food production – and the people who make it happen.",,2026-05-17T16:57:38.119820
152404,MegaTruckers,MegaTruckers,70.73,4.6,2718,2012-09-01,"[""Australia""]",[10764],"This reality ride-along offers a glimpse into the can-do, high-stakes world of big rig drivers who haul massive loads of cargo across Australia.",,2026-05-17T16:57:38.119933
152405,Melodies of Life - Born This Way,Melodies of Life - Born This Way,513.08,4.8,1500,2016-09-01,"[""US""]",[18],"A celebrated pastry chef and his fellow staff members at a bake shop embark on bittersweet adventures in love, work and friendship.",,2026-05-17T16:57:38.120047
152406,Mere Papa Hero Hiralal,Mere Papa Hero Hiralal,161.75,4.0,1058,2018-09-01,"[""US""]",[18],"A simple auto-rickshaw driver on the streets of Lucknow, Hiralal Tiwari does everything he can to give his gravely ill daughter a happy life.",,2026-05-17T16:57:38.120183
152407,Merlí,Merlí,85.05,7.3,182,2015-09-01,"[""Spain""]",[18],"An unconventional high school philosophy teacher upsets a few parents and staff, romances others and inspires all his pupils, including his gay son.",,2026-05-17T16:57:38.120303
152408,Mexico Diseña,Mexico Diseña,306.39,5.9,4377,2016-09-01,"[""United States""]",[10764],Young fashion designers vie for the chance to become Mexico's next big talent by competing before judges in grueling tests of creativity and stamina.,,2026-05-17T16:57:38.120414
152409,Midnight Misadventures With Mallika Dua,Midnight Misadventures With Mallika Dua,210.79,6.2,6085,2018-09-01,"[""India""]",[18],"In this talk show, comedian Mallika Dua serves up big laughs as Shalishka and whips up a meal with her celebrity pals who dish on their diets and lives.",,2026-05-17T16:57:38.122840
152410,Mighty Morphin Alien Rangers,Mighty Morphin Alien Rangers,256.43,5.7,4000,1996-09-01,"[""US""]",[18],Visitors arrive from space to help Red Ranger and his squad – temporarily stripped of their powers – fight against Lord Zedd and Rita Repulsa.,,2026-05-17T16:57:38.123218
152411,Mini Wolf,Mini Wolf,219.95,3.9,2315,2014-09-01,"[""France""]",[18],Mini-Wolf and his fun-loving pals friends are always on the look out for a new adventure – even if it includes a little bit of mischief.,,2026-05-17T16:57:38.123435
152412,Minute to Win It,Minute to Win It,284.06,9.7,10158,2013-09-01,"[""United States""]",[10764],"In this game show hosted by Olympian Apolo Anton Ohno, contestants compete by completing 60-second challenges using common household items.",,2026-05-17T16:57:38.125838
152413,Miss Dynamite,Miss Dynamite,229.02,7.8,4074,2015-09-01,"[""Mexico""]",[18],"Wealthy, beautiful Valentina falls in love, only to realize that her man and her family are involved with one of Mexico's most powerful drug cartels.",,2026-05-17T16:57:38.126133
152414,Miss Rose,Miss Rose,205.61,3.0,4789,2015-09-01,"[""Taiwan""]",[18],"Resolving to get married soon, hardworking Si-yi finds love in an unexpected place, but her ex and her job interfere with her plans.",,2026-05-17T16:57:38.126333
152415,Momo Salon,Momo Salon,9.97,6.0,6422,2014-09-01,"[""South Korea""]",[18],"An aspiring hair stylist opens her own salon. It turns into a mail-holding hub for busy neighbors, but she seizes the chance to promote her business.",,2026-05-17T16:57:38.126530
152416,Money for Nothing,Money for Nothing,271.02,6.8,5726,2015-09-01,"[""US""]",[10764],"Aided by designers and craftspeople, entrepreneur Sarah Moore rescues items bound for the garbage dump and turns them into valuable, unique objects.",,2026-05-17T16:57:38.126743
152417,Monkey Planet,Monkey Planet,29.32,5.4,3181,2014-09-01,"[""United Kingdom""]",[18],"Join zoologist Dr. George McGavin for a fascinating, up-close look at the habits and behaviors of primates, our closest animal relatives.",,2026-05-17T16:57:38.126893
152418,Monster Math Squad,Monster Math Squad,76.42,7.2,6312,2012-09-01,"[""Canada""]",[18],"Max, Lily and Goo love to put their minds together and use their math skills to overcome any obstacle, even ones with two left feet or ten thumbs.",,2026-05-17T16:57:38.127024
152419,Monty Don's French Gardens,Monty Don's French Gardens,46.84,5.5,1846,2013-09-01,"[""United Kingdom""]",[18],"TV personality Monty Don visits France’s most famous gardens to dig up the influence of power, culture and passion on their conceptions and designs.",,2026-05-17T16:57:38.127225
152420,Monty Don's Italian Gardens,Monty Don's Italian Gardens,199.07,5.5,3678,2011-09-01,"[""United Kingdom""]",[18],"From horticultural hideaways to luxurious botanical displays, TV personality Monty Don explores the history behind Italy’s most extraordinary gardens.",,2026-05-17T16:57:38.127373
152421,Mr. Young,Mr. Young,257.08,6.4,25,2013-09-01,"[""Canada""]",[18],"After Adam graduates from college at age 14, he heads back to high school to teach science, where his crush and his best friends are his students!",,2026-05-17T16:57:38.127504
152422,Murderous Affairs,Murderous Affairs,324.72,5.9,1085,2017-09-01,"[""United States""]",[18],"Mixing interviews with dramatic re-enactments, this series focuses on lethal love affairs and spouses driven to murder.",,2026-05-17T16:57:38.127674
