tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at
105211,One Direction: This Is Us,One Direction: This Is Us,93.87,8.3,2428,2013-06-15,[18],Award-winning documentarian Morgan Spurlock turns his camera on boy band phenomenon One Direction in this combination concert film and backstage pass.,,movie,2026-05-17T16:57:36.966957
105212,One Heart: The A.R. Rahman Concert Film,One Heart: The A.R. Rahman Concert Film,223.04,5.8,2454,2017-06-15,[18],"In this concert film, Indian musical maestro A.R. Rahman performs 15 of his most popular songs and reveals himself through interviews and clips.",,movie,2026-05-17T16:57:36.967152
105213,One Last Thing,One Last Thing,85.38,6.2,2183,2018-06-15,[18],"After 25 years of searching, a lonely dentist finds his long-lost daughter but learns that she suffers from a rare medical condition.",,movie,2026-05-17T16:57:36.967313
105214,One More Shot,One More Shot,103.98,7.0,8726,2017-06-15,[18],"Infertility affects millions. One couple copes with the assisted reproduction process by documenting its pain, disappointment and potential joy.",,movie,2026-05-17T16:57:36.967452
105215,One Night Stand,One Night Stand,249.73,8.6,4697,2016-06-15,[18],An obsession with a woman with whom he had a one-night stand brings disharmony into a man's life and destroys his peace of mind.,,movie,2026-05-17T16:57:36.967785
105216,Only God Forgives,Only God Forgives,291.63,6.4,515,2013-06-15,[18],"When a cop kills the brother of an expat American gangster who runs a Bangkok fight club, his crime-boss mother flies in to supervise revenge.",,movie,2026-05-17T16:57:36.967980
105217,Only the Dead,Only the Dead,48.82,7.6,331,2015-06-15,[18],"Given unprecedented access to soldiers and terrorists alike, journalist Michael Ware presents an epic, uncensored, intimate account of the Iraq War.",,movie,2026-05-17T16:57:36.968119
105218,Open Season,Open Season,159.3,7.8,5718,2006-06-15,[18],"After saving a deer from a hunter's clutches, a domesticated grizzly finds himself relocated to the wild – and unprepared for the real world.",,movie,2026-05-17T16:57:36.968363
105219,Operation Chromite,Operation Chromite,79.52,7.7,363,2016-06-15,[18],"To pave the way for a major amphibious invasion, a team of South Korean spies goes behind enemy lines to steal a map of North Korean coastal defenses.",,movie,2026-05-17T16:57:36.968616
105220,Operation Mekong,Operation Mekong,44.82,4.4,7182,2016-06-15,[18],"In a dangerous area of the Mekong River, a drug raid ending in 13 deaths arouses the suspicions of a narcotics officer who sets out to find the truth.",,movie,2026-05-17T16:57:36.968804
105221,Operation Odessa,Operation Odessa,60.18,5.9,7764,2018-06-15,[18],"A Russian mobster, a Cuban spy and a smooth operator from Miami scheme to sell a Soviet submarine to a Colombian drug cartel for $35 million.",,movie,2026-05-17T16:57:36.969156
105222,Operation Red Sea,Operation Red Sea,217.3,7.7,4625,2018-06-15,[18],A special task force takes on a risky operation to evacuate civilians amid civil war. Based on the 2015 mission to rescue Chinese citizens in Yemen.,,movie,2026-05-17T16:57:36.969321
105223,Operator,Operator,90.01,4.7,2711,2016-06-15,[18],"When a programmer uses his wife's sympathetic voice for his company's customer service app, he starts to rely more on her idealized self than her.",,movie,2026-05-17T16:57:36.969449
105224,Opium and the Kung Fu Master,Opium and the Kung Fu Master,33.31,6.8,8030,1984-06-15,[18],"Leader of the Ten Kwangtung Tigers, Tieh Chiao-san works with his kung fu students to protect his village from crime. But when an opium dealer starts to ruin the town, Tieh Chiao-san struggles to fight back, thanks to his growing opium addiction.",,movie,2026-05-17T16:57:36.969613
105225,Oru Vishsheshapetta Biryani Kissa,Oru Vishsheshapetta Biryani Kissa,88.38,5.9,2368,2017-06-15,[18],"When the village's biryani cook unexpectedly passes, a widow steps up to the plate and takes on new delectable challenges.",,movie,2026-05-17T16:57:36.969762
105226,OtherLife,OtherLife,48.1,6.9,7061,2017-06-15,[18],"After inventing a drug that induces time-compressed virtual realities, young Ren grapples with partner Sam over how to use their powerful creation.",,movie,2026-05-17T16:57:36.970026
105227,Ottaal,Ottaal,103.95,8.3,2172,2014-06-15,[18],"Young orphan Kuttappayi goes to live with his grandfather in the country, but his new life takes a hard turn when his grandfather's health fails.",,movie,2026-05-17T16:57:36.970178
105228,Our Godfather,Our Godfather,284.5,7.7,725,2019-06-15,[18],"In 1986, Tommaso Buscetta became the first top-level Mafia boss ever to testify against the mob. It cost him and his family everything.",,movie,2026-05-17T16:57:36.970418
105229,Our House,Our House,2.65,5.1,7099,2018-06-15,[18],"A young man invents a device he hopes will generate wireless energy, but instead, it proves to spark sinister, supernatural activity in his home.",,movie,2026-05-17T16:57:36.970677
105230,Our Shining Days,Our Shining Days,227.59,6.4,3416,2017-06-15,[18],"In a battle of the bands, a percussions student and her musical kindred spirits set out to prove the merits of Chinese folk against the Western canon.",,movie,2026-05-17T16:57:36.970859
105231,Outlawed,Outlawed,217.55,10.0,3952,2018-06-15,[18],"After a failed mission, an ex-Royal Marines Commando tries to overcome his demons while investigating the death of his ex-girlfriend's father.",,movie,2026-05-17T16:57:36.970994
105232,P,P,23.85,5.1,7279,2006-06-15,[18],"An orphan girl taught magic by her sick grandma must find work in seedy Bangkok, where unsavory characters run afoul of her increasingly dark powers.",,movie,2026-05-17T16:57:36.971155
105233,P Se PM Tak,P Se PM Tak,368.45,6.6,7186,2015-06-15,[18],A prostitute who is down on her luck gets caught in the middle of an elaborate scheme orchestrated by two local politicians.,,movie,2026-05-17T16:57:36.971285
105234,P.S. I Love You,P.S. I Love You,37.19,6.0,2962,2007-06-15,[18],"When she loses her beloved husband to a brain tumor, grieving widow Holly Kennedy learns that he left a series of letters behind to help her cope.",,movie,2026-05-17T16:57:36.971403
105235,Paathi,Paathi,244.87,5.1,2687,2017-06-15,[18],A face painter for Theyyam rituals who is himself disfigured conceals his guilt over the fact that he performs abortions as a medical practitioner.,,movie,2026-05-17T16:57:36.971514
105236,Pablo Escobar: Angel or Demon?,Pablo Escobar: Angel or Demon?,150.67,5.1,3631,2007-06-15,[18],This documentary traces the steps of druglord Pablo Escobar with vivid eyewitness accounts that reconstruct his bloody reign in Colombia.,,movie,2026-05-17T16:57:36.971692
105237,Pahuyut Fighting Beat,Pahuyut Fighting Beat,294.99,6.9,8433,2007-06-15,[18],"When profit-seekers threaten to take over a bar in a tourist town, local martial artists put their skills to the test and fight back.",,movie,2026-05-17T16:57:36.971819
105238,Paid in Full,Paid in Full,44.45,5.7,1884,2002-06-15,[18],This fictionalized account of three real-life notorious Harlem drug dealers is told in flashbacks as they plunge into the world of hustling.,,movie,2026-05-17T16:57:36.971930
105239,Paint It Black,Paint It Black,256.26,3.8,1522,2016-06-15,[18],"In the wake of a young artist’s suicide, his pianist mother and his despairing girlfriend square off in a living nightmare beset by guilt and blame.",,movie,2026-05-17T16:57:36.972041
105240,Painted Faces,Painted Faces,158.58,5.6,4835,1988-06-15,[18],"In this dramatized rendition, students undergo rigorous study at Master Yu's Peking Opera school, a cradle for future Hong Kong film stars.",,movie,2026-05-17T16:57:36.972170
105241,Palio,Palio,305.89,8.4,7493,2015-06-15,[18],"In this documentary, a centuries-old horse race in the city of Siena, Italy, is the forum for a showdown between a young jockey and his former mentor.",,movie,2026-05-17T16:57:36.972290
105242,Palm Trees in the Snow,Palm Trees in the Snow,128.67,7.6,13030,2015-06-15,[18],"Finding a tantalizing clue in an old letter, a young woman journeys to her family's tropical plantation to uncover generations of secrets.",,movie,2026-05-17T16:57:36.972406
105243,Panic Room,Panic Room,139.09,6.5,3372,2002-06-15,[18],A woman and her daughter are caught in a game of cat-and-mouse with burglars in their New York City home and are forced to retreat inside a vault.,,movie,2026-05-17T16:57:36.972521
105244,Papa the Great,Papa the Great,121.77,7.6,10577,2000-06-15,[18],"After witnessing a murder, a meek family man must summon his courage when he finds himself on the wrong side of a notorious gangster.",,movie,2026-05-17T16:57:36.972690
105245,Paper Year,Paper Year,40.3,5.8,2968,2018-06-15,[18],"A young newlywed tries to keep her relationship afloat after developing feelings for her older, TV writer boss.",,movie,2026-05-17T16:57:36.972822
105246,Paranormal Activity,Paranormal Activity,104.01,7.5,7538,2007-06-15,[18],"When Katie and Micah fear their home may be haunted by a demonic presence, Micah sets up a video camera to document all the action.",,movie,2026-05-17T16:57:36.972977
105247,Pardes,Pardes,76.67,7.0,8729,1997-06-15,[18],"Prompted by loyalty, Arjun plays matchmaker between his philandering foster brother and a conservative girl but winds up falling in love himself.",,movie,2026-05-17T16:57:36.973124
105248,Pareeth Pandaari,Pareeth Pandaari,33.88,5.3,764,2017-06-15,[18],"As the parents of three unmarried daughters, a humble cook and his wife contend with the challenges of matchmaking and social expectations.",,movie,2026-05-17T16:57:36.973260
105249,Paris Is Burning,Paris Is Burning,215.15,7.7,790,1990-06-15,[18],"This Sundance prize-winning documentary is an intimate portrait of 1980s Harlem drag balls: a world of fierce competition, sustenance, and survival.",,movie,2026-05-17T16:57:36.973401
105250,Passenger 57,Passenger 57,38.74,6.3,2489,1992-06-15,[18],Air marshal John Cutter must stop notorious terrorist Charles Rane from killing hostages on board a flight that should have delivered Rane to jail.,,movie,2026-05-17T16:57:36.973578
105251,Patiala House,Patiala House,72.55,5.8,1504,2011-06-15,[18],"A talented young Indian cricket player must defy his father's wishes to play for the side of England, a rebellion his siblings quietly cheer.",,movie,2026-05-17T16:57:36.973722
105252,Patient Seventeen,Patient Seventeen,104.73,6.7,3820,2017-06-15,[18],A surgeon claims to remove high tech microchips that aliens used to manipulate the human race. This documentary seeks to separate fact from fiction.,,movie,2026-05-17T16:57:36.973856
105253,Patriot Games,Patriot Games,83.34,7.4,4340,1992-06-15,[18],CIA desk jockey Jack Ryan plunges into the heart of international terrorism after spoiling an assassination attempt on a British royal family member.,,movie,2026-05-17T16:57:36.973978
105254,Patron Mutlu Son Istiyor,Patron Mutlu Son Istiyor,77.6,3.0,976,2014-06-15,[18],"Sent to a remote village to write a screenplay, Sinan finds inspiration to spare in colorful locals, farcical misadventures and the craziness of love.",,movie,2026-05-17T16:57:36.974119
105255,Paul Blart: Mall Cop,Paul Blart: Mall Cop,121.56,5.2,1662,2009-06-15,[18],An overzealous security guard finds himself in over his head when he tries to thwart a criminal mastermind's plot to rob an entire shopping mall.,,movie,2026-05-17T16:57:36.974268
105256,Paulettante Veedu,Paulettante Veedu,246.68,7.0,4949,2016-06-15,[18],"A wealthy businessman's miserly habits cause no small amount of stress and embarrassment to his family, particularly his daughter.",,movie,2026-05-17T16:57:36.974418
105257,Paying Guests,Paying Guests,18.36,8.3,7435,2009-06-15,[18],"Desperate for a place to live, twentysomething bachelors Parikshit, Jayesh, Parag and Bhavesh finally locate a house to rent, only to learn that the landlords will consider married applicants only.",,movie,2026-05-17T16:57:36.974532
105258,Pee Mak,Pee Mak,32.15,4.9,7769,2013-06-15,[18],"Mak's friends just want to protect him, but his wife Nak won't let a small thing like her own death get in the way of true love in this horror-comedy.",,movie,2026-05-17T16:57:36.974777
105259,Pee-wee's Playhouse: Christmas Special,Pee-wee's Playhouse: Christmas Special,17.44,6.2,4895,1988-06-15,[18],"Amid an avalanche of stars, Pee-wee straps on his ice skates and glides into the holiday season with Christmas cards, carols ... and Charo.",,movie,2026-05-17T16:57:36.975278
105260,Pekak,Pekak,38.96,6.2,2588,2016-06-15,[18],"Desperate to escape her tyrannical father, a rebellious teen befriends a deaf drug pusher who's saving up his money for cochlear implants.",,movie,2026-05-17T16:57:36.975503
105261,Penelope,Penelope,255.64,8.8,5218,2006-06-15,[18],"In this modern fairy tale, a young woman cursed with the nose of a pig lives her life in seclusion – until an unlikely beau stumbles onto the scene.",,movie,2026-05-17T16:57:36.975902
105262,People You May Know,People You May Know,152.55,5.1,5200,2016-06-15,[18],The lives of several friends are thrown into chaos when a woman becomes pregnant by her husband's gay best friend after a drunken one-night stand.,,movie,2026-05-17T16:57:36.976372
105263,Perfect Bid: The Contestant Who Knew Too Much,Perfect Bid: The Contestant Who Knew Too Much,360.6,5.7,6632,2017-06-15,[18],"A ""Price Is Right"" superfan brings a bit of scandal to the long-running show by figuring out the answers to the questions before they're asked.",,movie,2026-05-17T16:57:36.976605
105264,Perfect Stranger,Perfect Stranger,182.16,5.0,2195,2007-06-15,[18],Ro risks her life to discover the identity of a stranger lurking on the Internet who might hold the answers to her friend's murder.,,movie,2026-05-17T16:57:36.976794
105265,Personal Shopper,Personal Shopper,398.22,5.4,9867,2016-06-15,[18],"A psychic medium takes a job as personal shopper for a spoiled celebrity in order to contact the spirit of her brother, who owned her employer's home.",,movie,2026-05-17T16:57:36.976944
105266,Peter and the Farm,Peter and the Farm,339.41,5.5,6419,2016-06-15,[18],"His hilltop farm in Vermont may be bucolic, but making ends meet is a backbreaking challenge for grizzled, hard-drinking organic farmer Peter Dunning.",,movie,2026-05-17T16:57:36.977167
